Croisement	F_ID	OrigineF	Cohorte_F	M_ID	Origine_M	Cohorte_M	Year	Stocking_Year	Type	Offspring	Family	Cross	Family_N	Family_L	X	Dead_byF	Dead_byF2	Dead	Survival	Offspring_Surv
1405413111	14054	Romaine	2014	13111	Romaine	2013	2019	2020	SSRR	4105	RO17-1									
1405413045	14054	Romaine	2014	13045	Romaine	2013	2019	2020	SSRR	4241	RO17-1									
1402213156	14022	Romaine	2014	13156	Romaine	2013	2019	2020	LARSA	2307	RO2-1									
1402214011	14022	Romaine	2014	14011	Romaine	2014	2019	2020	LARSA	2307	RO2-1									
1402215035	14022	Romaine	2014	15035	Romaine	2015	2019	2020	LARSA	2307	RO2-1									
1407413156	14074	Romaine	2014	13156	Romaine	2013	2019	2020	LARSA	3413	RO2-2									
1407414011	14074	Romaine	2014	14011	Romaine	2014	2019	2020	LARSA	3413	RO2-2									
1407415035	14074	Romaine	2014	15035	Romaine	2015	2019	2020	LARSA	3413	RO2-2									
1407613156	14076	Romaine	2014	13156	Romaine	2013	2019	2020	LARSA	2579	RO2-3									
1407614011	14076	Romaine	2014	14011	Romaine	2014	2019	2020	LARSA	2579	RO2-3									
1407615035	14076	Romaine	2014	15035	Romaine	2015	2019	2020	LARSA	2579	RO2-3									
1412213019	14122	Romaine	2014	13019	Romaine	2013	2019	2020	SSRR	3986	RO3-1									
1412214011	14122	Romaine	2014	14011	Romaine	2014	2019	2020	SSRR	3814	RO3-1									
1412215035	14122	Romaine	2014	15035	Romaine	2015	2019	2020	SSRR	3729	RO3-1									
1406213019	14062	Romaine	2014	13019	Romaine	2013	2019	2020	SSRR	2196	RO3-2									
1406214011	14062	Romaine	2014	14011	Romaine	2014	2019	2020	SSRR	2244	RO3-2									
1406215035	14062	Romaine	2014	15035	Romaine	2015	2019	2020	SSRR	2340	RO3-2									
1309413019	13094	Romaine	2013	13019	Romaine	2013	2019	2020	SSRR	2481	RO3-3									
1309414011	13094	Romaine	2013	14011	Romaine	2014	2019	2020	SSRR	3007	RO3-3									
1309415035	13094	Romaine	2013	15035	Romaine	2015	2019	2020	SSRR	2894	RO3-3									
1503313019	15033	Romaine	2015	13019	Romaine	2013	2019	2020	SSRR	2552	RO4-1									
1503314011	15033	Romaine	2015	14011	Romaine	2014	2019	2020	SSRR	2552	RO4-1									
1503315035	15033	Romaine	2015	15035	Romaine	2015	2019	2020	SSRR	2552	RO4-1									
1411813019	14118	Romaine	2014	13019	Romaine	2013	2019	2020	SSRR	3694	RO4-2									
1411814011	14118	Romaine	2014	14011	Romaine	2014	2019	2020	SSRR	3498	RO4-2									
1411815035	14118	Romaine	2014	15035	Romaine	2015	2019	2020	SSRR	3390	RO4-2									
1502813019	15028	Romaine	2015	13019	Romaine	2013	2019	2020	SSRR	2994	RO4-3									
1502814011	15028	Romaine	2015	14011	Romaine	2014	2019	2020	SSRR	2189	RO4-3									
1502815035	15028	Romaine	2015	15035	Romaine	2015	2019	2020	SSRR	2582	RO4-3									
1306513080	13065	Romaine	2013	13080	Romaine	2013	2019	2020	SSRR	3352	RO5-1									
1306514011	13065	Romaine	2013	14011	Romaine	2014	2019	2020	SSRR	4514	RO5-1									
1316313080	13163	Romaine	2013	13080	Romaine	2013	2019	2020	SSRR	2497	RO5-2									
1316314011	13163	Romaine	2013	14011	Romaine	2014	2019	2020	SSRR	2614	RO5-2									
1404313030	14043	Romaine	2014	13030	Romaine	2013	2019	2020	LARSA	2688	RO6-1									
1404313036	14043	Romaine	2014	13036	Romaine	2013	2019	2020	LARSA	2688	RO6-1									
1404314088	14043	Romaine	2014	14088	Romaine	2014	2019	2020	LARSA	2688	RO6-1									
1315113030	13151	Romaine	2013	13030	Romaine	2013	2019	2020	LARSA	3078	RO6-2									
1315113036	13151	Romaine	2013	13036	Romaine	2013	2019	2020	LARSA	3078	RO6-2									
1315114088	13151	Romaine	2013	14088	Romaine	2014	2019	2020	LARSA	3078	RO6-2									
1403213030	14032	Romaine	2014	13030	Romaine	2013	2019	2020	LARSA	3697	RO6-3									
1403213036	14032	Romaine	2014	13036	Romaine	2013	2019	2020	LARSA	3697	RO6-3									
1403214088	14032	Romaine	2014	14088	Romaine	2014	2019	2020	LARSA	3697	RO6-3									
1314314099	13143	Romaine	2013	14099	Romaine	2014	2019	2020	LARSA	3354	RO7-1									
1314313029	13143	Romaine	2013	13029	Romaine	2013	2019	2020	LARSA	3354	RO7-1									
1314313013	13143	Romaine	2013	13013	Romaine	2013	2019	2020	LARSA	3354	RO7-1									
1401314099	14013	Romaine	2014	14099	Romaine	2014	2019	2020	LARSA	2345	RO7-2									
1401313029	14013	Romaine	2014	13029	Romaine	2013	2019	2020	LARSA	2345	RO7-2									
1401313013	14013	Romaine	2014	13013	Romaine	2013	2019	2020	LARSA	2345	RO7-2									
1305914099	13059	Romaine	2013	14099	Romaine	2014	2019	2020	LARSA	2350	RO7-3									
1305913029	13059	Romaine	2013	13029	Romaine	2013	2019	2020	LARSA	2350	RO7-3									
1305913013	13059	Romaine	2013	13013	Romaine	2013	2019	2020	LARSA	2350	RO7-3									
1406713019	14067	Romaine	2014	13019	Romaine	2013	2019	2020	LARSA	2537	RO8-1									
1406713089	14067	Romaine	2014	13089	Romaine	2013	2019	2020	LARSA	2537	RO8-1									
1406715035	14067	Romaine	2014	15035	Romaine	2015	2019	2020	LARSA	2537	RO8-1									
1411513019	14115	Romaine	2014	13019	Romaine	2013	2019	2020	LARSA	2698	RO8-2									
1411513089	14115	Romaine	2014	13089	Romaine	2013	2019	2020	LARSA	2698	RO8-2									
1411515035	14115	Romaine	2014	15035	Romaine	2015	2019	2020	LARSA	2698	RO8-2									
1319213019	13192	Romaine	2013	13019	Romaine	2013	2019	2020	LARSA	3272	RO8-3									
1319213089	13192	Romaine	2013	13089	Romaine	2013	2019	2020	LARSA	3272	RO8-3									
1319215035	13192	Romaine	2013	15035	Romaine	2015	2019	2020	LARSA	3272	RO8-3									
1309213181	13092	Romaine	2013	13181	Romaine	2013	2019	2020	LARSA	2448	RO9-1									
1309214034	13092	Romaine	2013	14034	Romaine	2014	2019	2020	LARSA	2448	RO9-1									
1409613181	14096	Romaine	2014	13181	Romaine	2013	2019	2020	LARSA	2464	RO9-2									
1409614034	14096	Romaine	2014	14034	Romaine	2014	2019	2020	LARSA	2464	RO9-2									
1402114131	14021	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	LARSA	2852	PU1-1B	PU1	1	B	PU1-1	5795	5795	1931,666667	0.322776674068014	920.666666666663
1402113083	14021	Puyjalon	2014	13083	Puyjalon	2013	2020	2021	LARSA	2852	PU1-1C	PU1	1	C	PU1-1	5795	5795	1931,666667	0.322776674068014	920.666666666663
1413814131	14138	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	LARSA	1674	PU1-2B	PU1	2	B	PU1-2	5234	5234	1673.66666666667	0	0
1413813083	14138	Puyjalon	2014	13083	Puyjalon	2013	2020	2021	LARSA	1674	PU1-2C	PU1	2	C	PU1-2	5234	5234	1673.66666666667	0	0
1402914131	14029	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	LARSA	1919	PU1-3B	PU1	3	B	PU1-3	5715	5715	1905	0.00712300208478278	13.6666666666699
1402913083	14029	Puyjalon	2014	13083	Puyjalon	2013	2020	2021	LARSA	1919	PU1-3C	PU1	3	C	PU1-3	5715	5715	1905	0.00712300208478278	13.6666666666699
1502614159	15026	Puyjalon	2015	14159	Puyjalon	2014	2020	2021	SSRR	4049	PU2-1B	PU2	1	B	PU2-1	8689	8689	4049	0	0
1405014159	14050	Puyjalon	2014	14159	Puyjalon	2014	2020	2021	SSRR	2631	PU2-2B	PU2	2	B	PU2-2	2551	2551	1275,5	0.695947556615018	1355
1415014131	14150	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	SSRR	1972	PU3-1B	PU3	1	B	PU3-1	3212	3212	803	0.592695916814608	1168.5
1415014159	14150	Puyjalon	2014	14159	Puyjalon	2014	2020	2021	SSRR	1972	PU3-1C	PU3	1	C	PU3-1	3212	3212	803	0.592695916814608	1168.5
1415014009	14150	Puyjalon	2014	14009	Puyjalon	2014	2020	2021	SSRR	1972	PU3-1D	PU3	1	D	PU3-1	3212	3212	803	0.592695916814608	1168.5
1415414131	14154	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	SSRR	2024	PU3-2B	PU3	2	B	PU3-2	4565	4565	1141,25	0.436141304347826	882.75
1415414159	14154	Puyjalon	2014	14159	Puyjalon	2014	2020	2021	SSRR	2024	PU3-2C	PU3	2	C	PU3-2	4565	4565	1141,25	0.436141304347826	882.75
1415414009	14154	Puyjalon	2014	14009	Puyjalon	2014	2020	2021	SSRR	2024	PU3-2D	PU3	2	D	PU3-2	4565	4565	1141,25	0.436141304347826	882.75
1401514131	14015	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	SSRR	2238	PU3-3B	PU3	3	B	PU3-3	4291	4291	1072,75	0.520719311962471	1165.5
1401514159	14015	Puyjalon	2014	14159	Puyjalon	2014	2020	2021	SSRR	2238	PU3-3C	PU3	3	C	PU3-3	4291	4291	1072,75	0.520719311962471	1165.5
1401514009	14015	Puyjalon	2014	14009	Puyjalon	2014	2020	2021	SSRR	2238	PU3-3D	PU3	3	D	PU3-3	4291	4291	1072,75	0.520719311962471	1165.5
1406314131	14063	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	SSRR	1677	PU3-4B	PU3	4	B	PU3-4	1308	1308	327	0.805038008645104	1350.25
1406314159	14063	Puyjalon	2014	14159	Puyjalon	2014	2020	2021	SSRR	1677	PU3-4C	PU3	4	C	PU3-4	1308	1308	327	0.805038008645104	1350.25
1406314009	14063	Puyjalon	2014	14009	Puyjalon	2014	2020	2021	SSRR	1677	PU3-4D	PU3	4	D	PU3-4	1308	1308	327	0.805038008645104	1350.25
1502614087	15026	Puyjalon	2015	14087	Puyjalon	2014	2020	2021	SSRR	607	PU4-1B	PU4	1	B	PU4-1	1121	1121	560,5	0.0758450123660346	46
1502614005	15026	Puyjalon	2015	14005	Puyjalon	2014	2020	2021	SSRR	607	PU4-1A	PU4	1	A	PU4-1	1121	1121	560,5	0.0758450123660346	46
1414914087	14149	Puyjalon	2014	14087	Puyjalon	2014	2020	2021	SSRR	1370	PU4-2B	PU4	2	B	PU4-2	436	436	218	0.840817816721431	1151.5
1414914005	14149	Puyjalon	2014	14005	Puyjalon	2014	2020	2021	SSRR	1370	PU4-2A	PU4	2	A	PU4-2	436	436	218	0.840817816721431	1151.5
1411414091	14114	Puyjalon	2014	14091	Puyjalon	2014	2020	2021	SSRR	3583	PU5-1B	PU5	1	B	PU5-1	5224	5224	1741,333333	0.513956084852996	1841.33333333334
1411414123	14114	Puyjalon	2014	14123	Puyjalon	2014	2020	2021	SSRR	3583	PU5-1C	PU5	1	C	PU5-1	5224	5224	1741,333333	0.513956084852996	1841.33333333334
1413914091	14139	Puyjalon	2014	14091	Puyjalon	2014	2020	2021	SSRR	3393	PU5-2B	PU5	2	B	PU5-2	3914	3914	1304,666667	0.615482856862167	2088.33333333333
1413914123	14139	Puyjalon	2014	14123	Puyjalon	2014	2020	2021	SSRR	3393	PU5-2C	PU5	2	C	PU5-2	3914	3914	1304,666667	0.615482856862167	2088.33333333333
1720114091	17201	Puyjalon	2017	14091	Puyjalon	2014	2020	2021	SSRR	4106	PU5-3B	PU5	3	B	PU5-3	4072	4072	1357,333333	0.66940001623772	2748.33333333334
1720114123	17201	Puyjalon	2017	14123	Puyjalon	2014	2020	2021	SSRR	4106	PU5-3C	PU5	3	C	PU5-3	4072	4072	1357,333333	0.66940001623772	2748.33333333334
1720514083	17205	Puyjalon	2017	14083	Puyjalon	2014	2020	2021	LARSA	2206	PU6-1C	PU6	1	C	PU6-1	669	669	223	0.898927330412449	1983.33333333333
1720514131	17205	Puyjalon	2017	14131	Puyjalon	2014	2020	2021	LARSA	2206	PU6-1B	PU6	1	B	PU6-1	669	669	223	0.898927330412449	1983.33333333333
1720514159	17205	Puyjalon	2017	14159	Puyjalon	2014	2020	2021	LARSA	2206	PU6-1A	PU6	1	A	PU6-1	669	669	223	0.898927330412449	1983.33333333333
1400214083	14002	Puyjalon	2014	14083	Puyjalon	2014	2020	2021	LARSA	2482	PU6-2C	PU6	2	C	PU6-2	685	685	228,3333333	0.908004297609455	2253.66666666667
1400214131	14002	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	LARSA	2482	PU6-2B	PU6	2	B	PU6-2	685	685	228,3333333	0.908004297609455	2253.66666666667
1400214159	14002	Puyjalon	2014	14159	Puyjalon	2014	2020	2021	LARSA	2482	PU6-2A	PU6	2	A	PU6-2	685	685	228,3333333	0.908004297609455	2253.66666666667
1410414083	14104	Puyjalon	2014	14083	Puyjalon	2014	2020	2021	SSRR	2673	PU6-3C	PU6	3	C	PU6-3	1229	1229	409,6666667	0.846758104738154	2263.66666666666
1410414131	14104	Puyjalon	2014	14131	Puyjalon	2014	2020	2021	SSRR	2673	PU6-3B	PU6	3	B	PU6-3	1229	1229	409,6666667	0.846758104738154	2263.66666666666
1410414159	14104	Puyjalon	2014	14159	Puyjalon	2014	2020	2021	SSRR	2673	PU6-3A	PU6	3	A	PU6-3	1229	1229	409,6666667	0.846758104738154	2263.66666666666
1413914165	14139	Puyjalon	2014	14165	Puyjalon	2014	2020	2021	LARSA	584	PU7-1B	PU7	1	B	PU7-1	609	609	203	0.652595550484883	381.333333333333
1413914087	14139	Puyjalon	2014	14087	Puyjalon	2014	2020	2021	LARSA	584	PU7-1C	PU7	1	C	PU7-1	609	609	203	0.652595550484883	381.333333333333
1413913150	14139	Puyjalon	2014	13150	Puyjalon	2013	2020	2021	LARSA	584	PU7-1A	PU7	1	A	PU7-1	609	609	203	0.652595550484883	381.333333333333
1410814165	14108	Puyjalon	2014	14165	Puyjalon	2014	2020	2021	LARSA	3131	PU7-2B	PU7	2	B	PU7-2	2994	2994	998	0.681251996167359	2133
1410814087	14108	Puyjalon	2014	14087	Puyjalon	2014	2020	2021	LARSA	3131	PU7-2C	PU7	2	C	PU7-2	2994	2994	998	0.681251996167359	2133
1410813150	14108	Puyjalon	2014	13150	Puyjalon	2013	2020	2021	LARSA	3131	PU7-2A	PU7	2	A	PU7-2	2994	2994	998	0.681251996167359	2133
1502314165	15023	Puyjalon	2015	14165	Puyjalon	2014	2020	2021	LARSA	2884	PU7-3B	PU7	3	B	PU7-3	2746	2746	915,3333333	0.682580048549301	1968.33333333334
1502314087	15023	Puyjalon	2015	14087	Puyjalon	2014	2020	2021	LARSA	2884	PU7-3C	PU7	3	C	PU7-3	2746	2746	915,3333333	0.682580048549301	1968.33333333334
1502313150	15023	Puyjalon	2015	13150	Puyjalon	2013	2020	2021	LARSA	2884	PU7-3A	PU7	3	A	PU7-3	2746	2746	915,3333333	0.682580048549301	1968.33333333334
1721313075	17213	Puyjalon	2017	13075	Puyjalon	2013	2020	2021	LARSA	2195	PU8-1A	PU8	1	A	PU8-1	2551	2551	1275,5	0.418774208247892	919
1721314101	17213	Puyjalon	2017	14101	Puyjalon	2014	2020	2021	LARSA	2195	PU8-1B	PU8	1	B	PU8-1	2551	2551	1275,5	0.418774208247892	919
1720313075	17203	Puyjalon	2017	13075	Puyjalon	2013	2020	2021	LARSA	3609	PU8-2A	PU8	2	A	PU8-2	1463	1463	731,5	0.797312274868385	2877.5
1720314101	17203	Puyjalon	2017	14101	Puyjalon	2014	2020	2021	LARSA	3609	PU8-2B	PU8	2	B	PU8-2	1463	1463	731,5	0.797312274868385	2877.5
1721013139	17210	Puyjalon	2017	13139	Puyjalon	2013	2020	2021	LARSA	4297	PU9-1A	PU9	1	A	PU9-1	1059	1059	529,5	0.876760153613406	3767
1721013077	17210	Puyjalon	2017	13077	Puyjalon	2013	2020	2021	LARSA	4297	PU9-1B	PU9	1	B	PU9-1	1059	1059	529,5	0.876760153613406	3767
1720213139	17202	Puyjalon	2017	13139	Puyjalon	2013	2020	2021	LARSA	2579	PU9-2A	PU9	2	A	PU9-2	4030	4030	2015	0.21777950310559	561
1720213077	17202	Puyjalon	2017	13077	Puyjalon	2013	2020	2021	LARSA	2579	PU9-2B	PU9	2	B	PU9-2	4030	4030	2015	0.21777950310559	561
1409619039	14096	Romaine	2014	19039	Romaine	2019	2020	2021	LARSA	2675	RO1-1C	RO1	1	C	RO1-1	1798	1798	599,3333333	0.775978071268377	2076
1409619T19	14096	Romaine	2014	19T19	Romaine	2018	2020	2021	LARSA	2675	RO1-1B	RO1	1	B	RO1-1	1798	1798	599,3333333	0.775978071268377	2076
1409619T13	14096	Romaine	2014	19T13	Romaine	2018	2020	2021	LARSA	2675	RO1-1A	RO1	1	A	RO1-1	1798	1798	599,3333333	0.775978071268377	2076
1408019039	14080	Romaine	2014	19039	Romaine	2019	2020	2021	LARSA	2581	RO1-2A	RO1	2	A	RO1-2	4639	4639	1546,333333	0.400878212579104	1034.66666666667
1408019T19	14080	Romaine	2014	19T19	Romaine	2018	2020	2021	LARSA	2581	RO1-2B	RO1	2	B	RO1-2	4639	4639	1546,333333	0.400878212579104	1034.66666666667
1408019T13	14080	Romaine	2014	19T13	Romaine	2018	2020	2021	LARSA	2581	RO1-2C	RO1	2	C	RO1-2	4639	4639	1546,333333	0.400878212579104	1034.66666666667
1406719039	14067	Romaine	2014	19039	Romaine	2019	2020	2021	LARSA	3873	RO1-3C	RO1	3	C	RO1-3	12207	12207	3873.33333333333	0	0
1406719T19	14067	Romaine	2014	19T19	Romaine	2018	2020	2021	LARSA	3873	RO1-3B	RO1	3	B	RO1-3	12207	12207	3873.33333333333	0	0
1406719T13	14067	Romaine	2014	19T13	Romaine	2018	2020	2021	LARSA	3873	RO1-3A	RO1	3	A	RO1-3	12207	12207	3873.33333333333	0	0
1406219T15	14062	Romaine	2014	19T15	Romaine	2018	2020	2021	LARSA	4095	RO2-1B	RO2	1	B	RO2-1	1304	1304	652	0.761172161172161	2078
1406219050	14062	Romaine	2014	19050	Romaine	2019	2020	2021	LARSA	4095	RO2-1A	RO2	1	A	RO2-1	1304	1304	652	0.761172161172161	2078
1413319T15	14133	Romaine	2014	19T15	Romaine	2018	2020	2021	LARSA	3288	RO2-2B	RO2	2	B	RO2-2	4373	4373	2186,5	0.335006082725061	1101.5
1413319050	14133	Romaine	2014	19050	Romaine	2019	2020	2021	LARSA	3288	RO2-2A	RO2	2	A	RO2-2	4373	4373	2186,5	0.335006082725061	1101.5
1502819039	15028	Romaine	2015	19039	Romaine	2019	2020	2021	SSRR	3122	RO3-1C	RO3	1	C	RO3-1	2590	2590	863,3333333	0.723497384434717	2259
1502819T15	15028	Romaine	2015	19T15	Romaine	2018	2020	2021	SSRR	3122	RO3-1B	RO3	1	B	RO3-1	2590	2590	863,3333333	0.723497384434717	2259
1502819T13	15028	Romaine	2015	19T13	Romaine	2018	2020	2021	SSRR	3122	RO3-1A	RO3	1	A	RO3-1	2590	2590	863,3333333	0.723497384434717	2259
1412219039	14122	Romaine	2014	19039	Romaine	2019	2020	2021	SSRR	3505	RO3-2C	RO3	2	C	RO3-2	2824	2824	941,3333333	0.731405744721324	2563.33333333334
1412219T15	14122	Romaine	2014	19T15	Romaine	2018	2020	2021	SSRR	3505	RO3-2B	RO3	2	B	RO3-2	2824	2824	941,3333333	0.731405744721324	2563.33333333334
1412219T13	14122	Romaine	2014	19T13	Romaine	2018	2020	2021	SSRR	3505	RO3-2A	RO3	2	A	RO3-2	2824	2824	941,3333333	0.731405744721324	2563.33333333334
1309119039	13091	Romaine	2013	19039	Romaine	2019	2020	2021	SSRR	2696	RO3-3C	RO3	3	C	RO3-3	2789	2789	929,6666667	0.655125510077903	1766
1309119T15	13091	Romaine	2013	19T15	Romaine	2018	2020	2021	SSRR	2696	RO3-3B	RO3	3	B	RO3-3	2789	2789	929,6666667	0.655125510077903	1766
1309119T13	13091	Romaine	2013	19T13	Romaine	2018	2020	2021	SSRR	2696	RO3-3A	RO3	3	A	RO3-3	2789	2789	929,6666667	0.655125510077903	1766
1503219T19	15032	Romaine	2015	19T19	Romaine	2018	2020	2021	SSRR	4802	RO4-1B	RO4	1	B	RO4-1	2676	2676	1338	0.721337082161824	3463.5
1503219050	15032	Romaine	2015	19050	Romaine	2019	2020	2021	SSRR	4802	RO4-1A	RO4	1	A	RO4-1	2676	2676	1338	0.721337082161824	3463.5
1503319T19	15033	Romaine	2015	19T19	Romaine	2018	2020	2021	SSRR	2997	RO4-2B	RO4	2	B	RO4-2	1714	1714	857	0.713999666277324	2139.5
1503319050	15033	Romaine	2015	19050	Romaine	2019	2020	2021	SSRR	2997	RO4-2A	RO4	2	A	RO4-2	1714	1714	857	0.713999666277324	2139.5
1309114134	13091	Romaine	2013	14134	Romaine	2014	2020	2021	SSRR	1266	RO5-1A	RO5	1	A	RO5-1	1144	1144	572	0.513398553806891	603.5
1309114161	13091	Romaine	2013	14161	Romaine	2014	2020	2021	SSRR	1266	RO5-1B	RO5	1	B	RO5-1	1144	1144	572	0.513398553806891	603.5
1307614134	13076	Romaine	2013	14134	Romaine	2014	2020	2021	SSRR	3671	RO5-2A	RO5	2	A	RO5-2	3651	3651	1825,5	0.502724053391447	1845.5
1307614161	13076	Romaine	2013	14161	Romaine	2014	2020	2021	SSRR	3671	RO5-2B	RO5	2	B	RO5-2	3651	3651	1825,5	0.502724053391447	1845.5
1503213112	15032	Romaine	2015	13112	Romaine	2013	2020	2021	LARSA	421	RO6-1A	RO6	1	A	RO6-1	211	211	105,5	0.834249803613511	316
1503214088	15032	Romaine	2015	14088	Romaine	2014	2020	2021	LARSA	421	RO6-1B	RO6	1	B	RO6-1	211	211	105,5	0.834249803613511	316
1412213112	14122	Romaine	2014	13112	Romaine	2013	2020	2021	LARSA	576	RO6-2A	RO6	2	A	RO6-2	397	397	198,5	0.736737400530504	555.5
1412214088	14122	Romaine	2014	14088	Romaine	2014	2020	2021	LARSA	576	RO6-2B	RO6	2	B	RO6-2	397	397	198,5	0.736737400530504	555.5
1408015039	14080	Romaine	2014	15039	Romaine	2015	2020	2021	LARSA	1288	RO7-1B	RO7	1	B	RO7-1	1301	1301	650,5	0.494757281553398	637
1408014148	14080	Romaine	2014	14148	Romaine	2014	2020	2021	LARSA	1288	RO7-1A	RO7	1	A	RO7-1	1301	1301	650,5	0.494757281553398	637
19T1114148	19T11	Romaine	2018	14148	Romaine	2014	2021	2022	LARSA	1282	RO1-1A	RO1	1	A	RO1-1	#REF!	1257	628,5	0.509559110417479	653
19T1113066	19T11	Romaine	2018	13066	Romaine	2013	2021	2022	LARSA	1282	RO1-1B	RO1	1	B	RO1-1	#REF!	1257	628,5	0.509559110417479	653
19T0714148	19T07	Romaine	2018	14148	Romaine	2014	2021	2022	LARSA	2722	R01-2A	RO1	2	A	RO1-2	#REF!	1632	816	0.700165349990814	1905.5
19T0713066	19T07	Romaine	2018	13066	Romaine	2013	2021	2022	LARSA	2722	RO1-2B	RO1	2	B	RO1-2	#REF!	1632	816	0.700165349990814	1905.5
19T1819T28	19T18	Romaine	2018	19T28	Romaine	2018	2021	2022	LARSA	967	RO2-1A	RO2	1	A	RO2-1	#REF!	817	272,3333333	0.718275862068966	694.333333333334
19T1820036	19T18	Romaine	2018	20036	Romaine	2020	2021	2022	LARSA	967	RO2-1B	RO2	1	B	RO2-1	#REF!	817	272,3333333	0.718275862068966	694.333333333334
19T1820T07	19T18	Romaine	2018	20T07	Romaine	2019	2021	2022	LARSA	967	RO2-1C	RO2	1	C	RO2-1	#REF!	817	272,3333333	0.718275862068966	694.333333333334
19T1219T28	19T12	Romaine	2018	19T28	Romaine	2018	2021	2022	LARSA	1554	RO2-2A	RO2	2	A	RO2-2	#REF!	229	76,33333333	0.950879450879451	1477.66666666667
19T1220036	19T12	Romaine	2018	20036	Romaine	2020	2021	2022	LARSA	1554	RO2-2B	RO2	2	B	RO2-2	#REF!	229	76,33333333	0.950879450879451	1477.66666666667
19T1220T07	19T12	Romaine	2018	20T07	Romaine	2019	2021	2022	LARSA	1554	RO2-2C	RO2	2	C	RO2-2	#REF!	229	76,33333333	0.950879450879451	1477.66666666667
19T3019T28	19T30	Romaine	2018	19T28	Romaine	2018	2021	2022	LARSA	2408	RO2-3A	RO2	3	A	RO2-3	#REF!	3613	1204,333333	0.499792330056764	1203.33333333334
19T3020036	19T30	Romaine	2018	20036	Romaine	2020	2021	2022	LARSA	2408	RO2-3B	RO2	3	B	RO2-3	#REF!	3613	1204,333333	0.499792330056764	1203.33333333334
19T3020T07	19T30	Romaine	2018	20T07	Romaine	2019	2021	2022	LARSA	2408	RO2-3C	RO2	3	C	RO2-3	#REF!	3613	1204,333333	0.499792330056764	1203.33333333334
1906418002	19064	Romaine	2019	18002	Romaine	2018	2021	2022	LARSA	968	RO3-1A	RO3	1	A	RO3-1	#REF!	155	51,66666667	0.946643717728055	916.666666666666
1906419T15	19064	Romaine	2019	19T15	Romaine	2018	2021	2022	LARSA	968	RO3-1B	RO3	1	B	RO3-1	#REF!	155	51,66666667	0.946643717728055	916.666666666666
1906419T24	19064	Romaine	2019	19T24	Romaine	2018	2021	2022	LARSA	968	RO3-1C	RO3	1	C	RO3-1	#REF!	155	51,66666667	0.946643717728055	916.666666666666
19T1718002	19T17	Romaine	2018	18002	Romaine	2018	2021	2022	LARSA	1916	RO3-2A	RO3	2	A	RO3-2	#REF!	431	143,6666667	0.925030440076535	1772.66666666666
19T1719T15	19T17	Romaine	2018	19T15	Romaine	2018	2021	2022	LARSA	1916	RO3-2B	RO3	2	B	RO3-2	#REF!	431	143,6666667	0.925030440076535	1772.66666666666
19T1719T24	19T17	Romaine	2018	19T24	Romaine	2018	2021	2022	LARSA	1916	RO3-2C	RO3	2	C	RO3-2	#REF!	431	143,6666667	0.925030440076535	1772.66666666666
19T2618002	19T26	Romaine	2018	18002	Romaine	2018	2021	2022	LARSA	2030	RO3-3A	RO3	3	A	RO3-3	#REF!	2989	996,3333333	0.509195402298851	1033.66666666667
19T2619T15	19T26	Romaine	2018	19T15	Romaine	2018	2021	2022	LARSA	2030	RO3-3B	RO3	3	B	RO3-3	#REF!	2989	996,3333333	0.509195402298851	1033.66666666667
19T2619T24	19T26	Romaine	2018	19T24	Romaine	2018	2021	2022	LARSA	2030	RO3-3C	RO3	3	C	RO3-3	#REF!	2989	996,3333333	0.509195402298851	1033.66666666667
19T1019T28	19T10	Romaine	2018	19T28	Romaine	2018	2021	2022	SSRR	1631	RO4-1A	RO4	1	A	RO4-1	482	482	160,6666667	0.901512055578259	1470.66666666666
19T1018002	19T10	Romaine	2018	18002	Romaine	2018	2021	2022	SSRR	1631	RO4-1B	RO4	1	B	RO4-1	482	482	160,6666667	0.901512055578259	1470.66666666666
19T1019T24	19T10	Romaine	2018	19T24	Romaine	2018	2021	2022	SSRR	1631	RO4-1C	RO4	1	C	RO4-1	482	482	160,6666667	0.901512055578259	1470.66666666666
19T1619T28	19T16	Romaine	2018	19T28	Romaine	2018	2021	2022	SSRR	1828	RO4-2A	RO4	2	A	RO4-2	1163	1163	387,6666667	0.787889841327741	1440
19T1618002	19T16	Romaine	2018	18002	Romaine	2018	2021	2022	SSRR	1828	RO4-2B	RO4	2	B	RO4-2	1163	1163	387,6666667	0.787889841327741	1440
19T1619T24	19T16	Romaine	2018	19T24	Romaine	2018	2021	2022	SSRR	1828	RO4-2C	RO4	2	C	RO4-2	1163	1163	387,6666667	0.787889841327741	1440
19T2319T28	19T23	Romaine	2018	19T28	Romaine	2018	2021	2022	SSRR	2814	RO4-3A	RO4	3	A	RO4-3	3546	3546	1182	0.580007106478739	1632.33333333333
19T2318002	19T23	Romaine	2018	18002	Romaine	2018	2021	2022	SSRR	2814	RO4-3B	RO4	3	B	RO4-3	3546	3546	1182	0.580007106478739	1632.33333333333
