ID	Origin	Stage	Year	Sex	Population	Assigned	Stocking_Year	Mom	Dad	Cross	Type	AgeRiv	Cohorte	Notes
24R0228	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	3	2021	
24R0230	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0233	SmoltWSP	Smolt	2024	F	Romaine	oui	2022	19T30	20T07	19T3020T07	LARSA	2	2022	
24R0235	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	NA	3	2021	
24R0238	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0239	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0241	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0243	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
24R0244	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0245	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0246	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0248	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0249	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0252	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0253	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0254	SmoltWSP	Smolt	2024	M	Romaine	oui	2022	19T22	19T15	19T2219T15	SSRR	3	2021	
24R0255	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0257	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0258	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0259	SmoltWSP	Smolt	2024	F	Puyjalon	oui	2022	17204	20060	1720420060	LARSA	2	2022	
24R0261	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
24R0262	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0264	SmoltWSP	Smolt	2024	F	Puyjalon	oui	2022	17212	20049	1721220049	SSRR	2	2022	
24R0265	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0266	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0269	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0272	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0273	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0275	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0276	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0278	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0279	SmoltWSP	Smolt	2024	F	Romaine	oui	2022	19T07	13066	19T0713066	LARSA	2	2022	
24R0281	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0282	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0284	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0286	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0287	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0289	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0290	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0291	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0292	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0293	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0296	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0297	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0299	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0300	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0301	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0302	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0303	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0305	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0307	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0308	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0309	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0310	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0311	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0313	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0314	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0316	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0317	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0319	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0320	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0322	SmoltWSP	Smolt	2024	F	Romaine	oui	2022	19T17	19T15	19T1719T15	LARSA	2	2022	
24R0323	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0325	SmoltWSP	Smolt	2024	F	Puyjalon	oui	2021	17203	14101	1720314101	LARSA	3	2021	
24R0326	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0327	SmoltWSP	Smolt	2024	M	Puyjalon	oui	2021	14108	13150	1410813150	LARSA	3	2021	
24R0329	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0330	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
24R0332	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0333	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0335	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0336	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0337	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0338	SmoltWSP	Smolt	2024	M	Romaine	oui	2022	18001	19T24	1800119T24	SSRR	2	2022	
24R0340	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0341	SmoltWSP	Smolt	2024	M	Romaine	oui	2022	19T04	20T07	19T0420T07	SSRR	2	2022	
24R0343	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0344	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0346	SmoltWSP	Smolt	2024	F	Romaine	oui	2022	19T10	19T24	19T1019T24	SSRR	2	2022	
24R0347	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0349	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	3	2021	
24R0350	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0351	SmoltWSP	Smolt	2024	M	Puyjalon	oui	2022	17204	19060	1720419060	LARSA	2	2022	
24R0354	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0355	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0356	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0357	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0359	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0360	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0362	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0363	SmoltWSP	Smolt	2024	M	Puyjalon	oui	2021	15023	14087	1502314087	LARSA	2	2022	
24R0365	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0366	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0368	SmoltWSP	Smolt	2024	F	Puyjalon	oui	2022	17204	20060	1720420060	LARSA	2	2022	
24R0370	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0371	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0372	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0373	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	3	2021	
24R0375	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	3	2021	
24R0376	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0378	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0379	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0381	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0382	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0385	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0386	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0387	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0388	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0389	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	3	2021	
24R0390	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0392	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0393	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0394	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0396	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0397	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0399	SmoltWSP	Smolt	2024	F	Romaine	oui	2022	19T04	13011	19T0413011	SSRR	2	2022	
24R0400	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0401	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	3	2021	
24R0403	SmoltWSP	Smolt	2024	F	Romaine	oui	2022	19T23	18002	19T2318002	SSRR	2	2022	
24R0404	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0405	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0406	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	5	2019	
24R0407	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0408	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0411	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0412	SmoltWSP	Smolt	2024	M	Romaine	oui	2022	18001	19T24	1800119T24	SSRR	2	2022	
24R0416	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0418	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0419	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0421	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0422	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0425	SmoltWSP	Smolt	2024	F	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0427	SmoltWSP	Smolt	2024	M	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0428	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	2	2022	
24R0429	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0431	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	2	2022	
24R0432	SmoltWSP	Smolt	2024	F	Puyjalon	non	NA	NA	NA	NA	W	3	2021	
24R0433	SmoltWSP	Smolt	2024	M	Romaine	oui	2022	19T23	18002	19T2318002	SSRR	2	2022	
24R0435	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
24R0436	SmoltWSP	Smolt	2024	M	Romaine	non	NA	NA	NA	NA	W	2	2022	
13001	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13002	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13003	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13006	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13007	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13011	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13012	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13013	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13014	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13015	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13016	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13018	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13019	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13020	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13021	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13023	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13024	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13025	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13026	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13027	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13028	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13029	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13030	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13031	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13032	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13033	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13034	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13035	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13036	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13037	SmoltLARSA	Smolt	2013	M	Ind	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13040	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13041	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13042	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13043	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13045	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13047	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13048	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13051	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13052	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13053	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13054	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13055	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13056	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13059	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13060	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13061	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13062	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13063	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13064	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13065	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13066	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13069	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13070	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13071	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13072	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13073	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13074	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13075	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13076	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13077	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13080	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13081	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13082	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13083	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13085	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13086	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13088	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13089	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13090	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13091	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13092	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13093	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13094	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13095	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13096	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13097	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13098	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13099	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13101	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13102	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13103	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13105	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13107	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13108	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13109	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13110	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13111	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13112	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13113	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13116	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13117	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13118	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13119	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13120	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13121	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13123	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13125	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13126	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13127	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13129	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13130	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13131	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13135	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13137	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13138	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13139	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13140	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13141	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13143	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13146	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13148	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13149	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13150	SmoltLARSA	Smolt	2013	M	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13151	SmoltLARSA	Smolt	2013	F	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13152	SmoltLARSA	Smolt	2013	F	Puyjalon	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13154	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
13156	SmoltLARSA	Smolt	2013	M	Romaine	non	NA	NA	NA	NA	W	NA	#VALEUR!	
